Id|UniqueName|DisplayName|UseForTree|CausalNodeName|AffectedNodeName|HasLogic|Version
{51ace763-2cbd-4568-a94a-78fcfdfc7300}|LinkNodesResourcesToLinkNodesCISController|Common resources used in CIS for Managing Affecting and Causal Links of a Node --> Design CIS for Managing Affecting and Causal Links of a Node|1|LinkNodesResources|LinkNodesCISController|0|0
{8ee9d8fc-76c2-46d9-931c-259981012b4f}|NodeDiscussionCISControllerToAuthoringToolCISCluster|Design CIS for Discussions of a Node --> Authoring Tool CIS Cluster|1|NodeDiscussionCISController|AuthoringToolCISCluster|0|0
{acd2cb1d-e98f-4493-8795-f3264160b81e}|NodeDiscussionRegionCISToNodeDiscussionCISController|Node Discussion CIS will have a single region --> Design CIS for Discussions of a Node|1|NodeDiscussionRegionCIS|NodeDiscussionCISController|0|0
{52d83ae6-c0c7-4dca-beed-5c885f5b56a6}|NodeDiscussionResourcesToNodeDiscussionCISController|Common resources used in CIS for managing Discussion about a Node --> Design CIS for Discussions of a Node|1|NodeDiscussionResources|NodeDiscussionCISController|0|0
{049ed5c1-d7d2-4476-9ac6-04c3d8b73fe0}|RolesCISControllerToAuthoringToolCISCluster|Design CIS for Managing Roles --> Authoring Tool CIS Cluster|1|RolesCISController|AuthoringToolCISCluster|0|0
{96430962-86e3-4e60-9c0d-371cc306f3e6}|RolesRegionCISToRolesCISController|CIS for Managing Roles will have a single Region --> Design CIS for Managing Roles|1|RolesRegionCIS|RolesCISController|0|0
{c4bd8e18-8e99-4c0e-a024-57e9fe95ef81}|RoleResourcesToRolesCISController|Common resources used in CIS for Managing Roles --> Design CIS for Managing Roles|1|RoleResources|RolesCISController|0|0
{5b7d44d0-05af-4a04-8f6c-182b42f867bd}|NodeTypeToDomainNode|Node Type --> Domain Node|1|NodeType|DomainNode|0|0
{ab49933f-71f4-494d-868c-e36ea603a6b2}|NodeType1ToSelectNodeForEdit|Node Type --> Select Node For Edit|1|NodeType1|SelectNodeForEdit|0|0
{0fa50499-79ff-4d61-9939-e6795eaeea3b}|RootNodeTypeToRootNode|Root Node Type --> Root Node|1|RootNodeType|RootNode|0|0
{9076d47d-9c9c-4329-9c41-8b4559c5131a}|ManageCISLayoutInformationToReadConfigForUpdate|Manage CIS Layout Information --> Read Config For Update|1|ManageCISLayoutInformation|ReadConfigForUpdate|1|0
{a5e5da06-d33c-4079-b08c-1db0cd08baaa}|CISLayoutToManageCISLayoutInformation|CIS Layout --> Manage CIS Layout Information|1|CISLayout|ManageCISLayoutInformation|0|0
{60814fab-1fd9-43fa-b996-fbad5d8d09db}|HomeCIS1ToCISLayout|Home CIS --> CIS Layout|1|HomeCIS1|CISLayout|0|0
{6ed182b6-ea71-4c42-ba76-98ae8333c6ef}|LayoutUIML1ToCISLayout|Layout UIML --> CIS Layout|1|LayoutUIML1|CISLayout|0|0
{906499b4-41f4-42e1-862f-7b6f8bc59955}|ProvideCISLayoutInformationToPredictivePatternCluster|Provide CIS Layout Information --> Authoring Tool Predictive Pattern Cluster|1|ProvideCISLayoutInformation|PredictivePatternCluster|0|0
{921259f8-1a3e-4e18-a915-7f30ccbe2188}|CISNodeIdToCISLayout|CIS Node Id --> CIS Layout|1|CISNodeId|CISLayout|0|0
{de295a6f-e4cc-4454-a808-ed80ac6775d7}|AssignNodesToRoleCISControllerToAuthoringToolCISCluster|Design CIS for Assigning Nodes To a Role --> Authoring Tool CIS Cluster|1|AssignNodesToRoleCISController|AuthoringToolCISCluster|0|0
{89480cd3-7e81-442d-9d05-0623b7b0124f}|AssignNodesToRoleRegionCISToAssignNodesToRoleCISController|CIS for Assigning Nodes To a Role will have a single Region --> Design CIS for Assigning Nodes To a Role|1|AssignNodesToRoleRegionCIS|AssignNodesToRoleCISController|0|0
{30802026-9811-4b98-a595-bec7e1228088}|AssigningNodesToRoleResourcesToAssignNodesToRoleCISController|Common resources used in CIS for Assigning Nodes to Role --> Design CIS for Assigning Nodes To a Role|1|AssigningNodesToRoleResources|AssignNodesToRoleCISController|0|0
{5f1b8c1e-2a1d-4c98-a390-2b19aa800234}|NodeDiscussionEditCISControllerToAuthoringToolCISCluster|Design CIS for Editing Node Discussion --> Authoring Tool CIS Cluster|1|NodeDiscussionEditCISController|AuthoringToolCISCluster|0|0
{7990f877-05be-4f66-a450-1c021b597425}|NodeDiscussionEditRegionCISToNodeDiscussionEditCISController|Node Discussion Editing CIS will have a single region --> Design CIS for Editing Node Discussion|1|NodeDiscussionEditRegionCIS|NodeDiscussionEditCISController|0|0
{026fc917-6803-4c9c-950d-0bb6bb4d9c51}|NodeDiscussionEditResourcesToNodeDiscussionEditCISController|Common resources used in CIS for editing Discussion about a Node --> Design CIS for Editing Node Discussion|1|NodeDiscussionEditResources|NodeDiscussionEditCISController|0|0
{1376ee3b-3337-46a2-a74e-dae1037c7c93}|NodeDiscussionViewCISControllerToAuthoringToolCISCluster|Design CIS for Viewing Node Discussion --> Authoring Tool CIS Cluster|1|NodeDiscussionViewCISController|AuthoringToolCISCluster|0|0
{2e0a269c-5d83-460c-b632-53738f3162d1}|NodeDiscussionViewRegionCISToNodeDiscussionViewCISController|Node Discussion Viewing CIS will have a single region --> Design CIS for Viewing Node Discussion|1|NodeDiscussionViewRegionCIS|NodeDiscussionViewCISController|0|0
{d8223d0e-242d-4954-8886-423cf1921fc7}|NodeDiscussionViewResourcesToNodeDiscussionViewCISController|Common resources used in CIS for Viewing Discussion about a Node --> Design CIS for Viewing Node Discussion|1|NodeDiscussionViewResources|NodeDiscussionViewCISController|0|0
{4a95763f-4d2b-4da3-afc6-795d5a801660}|ManageCISInformationCISControllerToAuthoringToolCISCluster|Design CIS for Managing CIS Layout Information --> Authoring Tool CIS Cluster|1|ManageCISInformationCISController|AuthoringToolCISCluster|0|0
{380a18a5-917e-42cf-85ae-83857b806b67}|ManageCISInformationRegionCISToManageCISInformationCISController|CIS Layout Information CIS will have a single region --> Design CIS for Managing CIS Layout Information|1|ManageCISInformationRegionCIS|ManageCISInformationCISController|0|0
{7995aaef-a0ef-4224-ab27-0dba854b74f0}|ManagingCISLayoutResourcesToManageCISInformationCISController|Common resources used in CIS for managing CIS Layout --> Design CIS for Managing CIS Layout Information|1|ManagingCISLayoutResources|ManageCISInformationCISController|0|0
{5917e550-19de-4af0-afe8-872ceab36d17}|LoadSelectedDomainModelForAuthoringToReadConfigFile|Load Selected Domain Model for Authoring --> Read Config File|1|LoadSelectedDomainModelForAuthoring|ReadConfigFile|1|0
{6871db88-6900-4c20-b572-1c4d2e0f8d3d}|DomainModelFileToLoadSelectedDomainModelForAuthoring|Domain Model File --> Load Selected Domain Model for Authoring|1|DomainModelFile|LoadSelectedDomainModelForAuthoring|0|0
{3871fc23-1e77-4efd-a5f3-c6ca839b0ee3}|DomainModelName1ToDomainModelFile|Domain Model Name --> Domain Model File|1|DomainModelName1|DomainModelFile|0|0
{28f17caf-a423-4a10-8950-1abcab9ef186}|DomainModelFileName1ToDomainModelFile|Domain Model File Name --> Domain Model File|1|DomainModelFileName1|DomainModelFile|0|0
{2fe4bf11-7706-49eb-a20c-3a81e76f0729}|NodeTagToDomainNode|Node Tag --> Domain Node|1|NodeTag|DomainNode|0|0
{9d04ea66-0115-4a2f-a2db-d096ef802c8f}|NodeTag1ToSelectNodeForEdit|Node Tag --> Select Node For Edit|1|NodeTag1|SelectNodeForEdit|0|0
{ebfdf760-ecc7-4312-b955-68ba501e8cdb}|OverlayEnterpriseServerToUlyssesProvidedOverlayAuthoringTool|Overlay Enterprise Server --> Ulysses Provided Overlay Authoring Tool|1|OverlayEnterpriseServer|UlyssesProvidedOverlayAuthoringTool|0|0
{417a80e1-340e-41d6-8a86-2e7ea919f59c}|ProvideListOfAvailableDomainModelsOnServerToOverlayEnterpriseServer|Provide list of available domain models on server --> Overlay Enterprise Server|1|ProvideListOfAvailableDomainModelsOnServer|OverlayEnterpriseServer|0|0
{4d428a70-02fe-4270-9e2d-f17c1a301f80}|ProvideListOfMainLineDomainModelsToProvideListOfAvailableDomainModelsOnServer|Provide list of main line domain models --> Provide list of available domain models on server|1|ProvideListOfMainLineDomainModels|ProvideListOfAvailableDomainModelsOnServer|0|0
{a3760d20-8b61-452b-a750-5bfeb3e761c8}|ProvideListOfUserSpecificCheckedOutDomainModelsToProvideListOfAvailableDomainModelsOnServer|Provide list of user specific checked out domain models  --> Provide list of available domain models on server|1|ProvideListOfUserSpecificCheckedOutDomainModels|ProvideListOfAvailableDomainModelsOnServer|0|0
{d3886967-7d3c-4d23-8065-bd36366270a5}|SelectMainLineDomainModelToProvideListOfMainLineDomainModels|Select Main Line Domain Model --> Provide list of main line domain models|1|SelectMainLineDomainModel|ProvideListOfMainLineDomainModels|0|0
{110aa2c5-d7c2-4630-bdaa-c217935a81b5}|NameToSelectMainLineDomainModel|Name --> Select Main Line Domain Model|1|Name|SelectMainLineDomainModel|0|0
{a88c9254-8c7d-430b-a191-f2c580c808ec}|DescriptionToSelectMainLineDomainModel|Description --> Select Main Line Domain Model|1|Description|SelectMainLineDomainModel|0|0
{ccb5b268-e1bf-4d3f-93ec-d90db755ab12}|CreatedDatetimeToSelectMainLineDomainModel|Created Datetime --> Select Main Line Domain Model|1|CreatedDatetime|SelectMainLineDomainModel|0|0
{46e2f8eb-6c87-4c78-9023-ce949acf9b9b}|LastUpdatedDatetimeToSelectMainLineDomainModel|Last updated datetime --> Select Main Line Domain Model|1|LastUpdatedDatetime|SelectMainLineDomainModel|0|0
{1e88f3b0-c8e9-4a94-9160-48ea5b1fbd42}|DownloadSelectedDomainModelFileFromMainLineToOverlayEnterpriseServer|Download selected domain model file from main line --> Overlay Enterprise Server|1|DownloadSelectedDomainModelFileFromMainLine|OverlayEnterpriseServer|0|0
{7b991ac7-c9d7-4398-9b3d-8874ad0a242b}|ModelFileNameToSelectMainLineDomainModel|Model file name --> Select Main Line Domain Model|1|ModelFileName|SelectMainLineDomainModel|0|0
{efecf6c3-1104-43fc-94a0-058b57c0ea25}|SelectedDomainModelFileToDownloadSelectedDomainModelFileFromMainLine|Selected Domain Model File --> Download selected domain model file from main line|1|SelectedDomainModelFile|DownloadSelectedDomainModelFileFromMainLine|0|0
{0009a452-47e7-40b2-a673-1fbde257e715}|DomainModelName2ToSelectedDomainModelFile|Domain model name --> Selected Domain Model File|1|DomainModelName2|SelectedDomainModelFile|0|0
{a16b2be2-6b16-45f5-8474-b887264e55c1}|DomainModelFileName2ToSelectedDomainModelFile|Domain model file name --> Selected Domain Model File|1|DomainModelFileName2|SelectedDomainModelFile|0|0
{00eabfa7-2cca-4088-9960-30996c31341b}|ModelFileURLToSelectMainLineDomainModel|Model File URL --> Select Main Line Domain Model|1|ModelFileURL|SelectMainLineDomainModel|0|0
{b2b6b19c-ab3a-48a7-aeae-2fd3c473441e}|UniqueName2ToSelectLink|Unique Name --> Select Link|1|UniqueName2|SelectLink|0|0
{b8971784-ac70-4705-a925-2f8f2f2091d2}|LinkScriptLanguage1ToSelectLink|Link Script Language --> Select Link|1|LinkScriptLanguage1|SelectLink|0|0
{bf46870a-79c4-40b2-85f6-07da417c3463}|ReparentToReadConfigForUpdate|ReParent --> Read Config For Update|1|Reparent|ReadConfigForUpdate|1|0
{38ff969a-1e45-43fe-bab3-e006f2061a4c}|ReparentNodeToReparent|Reparent Node --> ReParent|1|ReparentNode|Reparent|0|0
{e9d4446a-cdd1-42d4-9e70-e0c5b23a835e}|OldParentIdToReparentNode|Old Parent Id --> Reparent Node|1|OldParentId|ReparentNode|0|0
{937db138-7a40-4908-8a9b-64ac881e53d1}|ChildIdToReparentNode|Child Id --> Reparent Node|1|ChildId|ReparentNode|0|0
{d853fa0f-c863-4265-84a3-36c77ec734ba}|NewParentIdToReparentNode|New Parent Id --> Reparent Node|1|NewParentId|ReparentNode|0|0
{053d6fbb-a427-4161-8642-2e9857fd50c1}|AddChildNodeCISControllerToAuthoringToolCISCluster|Design CIS for Adding Child Nodes --> Authoring Tool CIS Cluster|1|AddChildNodeCISController|AuthoringToolCISCluster|0|0
{976e34c2-6877-4d9e-8d34-8d5bf511322b}|AddChildNodeRegionCISToAddChildNodeCISController|CIS for Adding a new child node will have a single region --> Design CIS for Adding Child Nodes|1|AddChildNodeRegionCIS|AddChildNodeCISController|0|0
{4f8b9bc7-7c77-4574-9fdd-c584797167fa}|AddChildNodeResourcesToAddChildNodeCISController|Common resources used in CIS for adding new child node --> Design CIS for Adding Child Nodes|1|AddChildNodeResources|AddChildNodeCISController|0|0
{5eeccdc0-72c6-4ed8-90f6-6a6c421265f4}|SearchNodesCISControllerToAuthoringToolCISCluster|Design CIS for Searching Nodes --> Authoring Tool CIS Cluster|1|SearchNodesCISController|AuthoringToolCISCluster|0|0
{92e3ae9f-6466-473b-8bea-4bb6fe9fbbc8}|SearchNodesCISRegionToSearchNodesCISController|CIS for Searching Nodes will have a single region --> Design CIS for Searching Nodes|1|SearchNodesCISRegion|SearchNodesCISController|0|0
{5fa16f20-1242-4ccd-a018-dbbd32daf98c}|SearchNodesResourcesToSearchNodesCISController|Common Resources used in CIS for searching nodes --> Design CIS for Searching Nodes|1|SearchNodesResources|SearchNodesCISController|0|0
{9a308fa9-f720-459a-8897-f2b8fc79efae}|AddNewDomainModelToSaveModel|Add New Domain Model --> Save Model|1|AddNewDomainModel|SaveModel|1|0
{0679a965-39d5-4dfe-9aa9-88c0b93abf73}|DomainModelToAddNewDomainModel|Domain Model --> Add New Domain Model|1|DomainModel|AddNewDomainModel|0|0
{201491c8-5526-437a-9b35-ee9779c93709}|DomainNameToDomainModel|Domain Name --> Domain Model|1|DomainName|DomainModel|0|0
{09698c64-8a2c-46fe-a466-132e70f2e417}|LayerNameToDomainModel|Layer Name --> Domain Model|1|LayerName|DomainModel|0|0
{3c1368f4-29c8-45f1-abee-d69e91dd2d50}|NewDomainModelFileNameToDomainModel|File Name --> Domain Model|1|NewDomainModelFileName|DomainModel|0|0
{7006d9a1-e1ec-447c-b45b-b26bee9edc9f}|RootNodeDisplayName1ToDomainModel|Root Node Display Name --> Domain Model|1|RootNodeDisplayName1|DomainModel|0|0
{fc27b1ad-f3db-442d-9274-fdabf1e790c3}|RootNodeUniqueNameToDomainModel|Root Node Unique Name --> Domain Model|1|RootNodeUniqueName|DomainModel|0|0
{cee93ad1-5bf7-4ac9-9a42-fcd40c75e187}|AddDomainModelCISControllerToAuthoringToolCISCluster|Design CIS for Adding New Domain Model --> Authoring Tool CIS Cluster|1|AddDomainModelCISController|AuthoringToolCISCluster|0|0
{738cf2e9-0340-45c2-8975-0e296a819b03}|AddDomainModelRegionCISToAddDomainModelCISController|CIS for Adding a new domain model will have a single region --> Design CIS for Adding New Domain Model|1|AddDomainModelRegionCIS|AddDomainModelCISController|0|0
{8954510f-8e5a-45b1-b10a-ec60f063360a}|AddDomainModelResourcesToAddDomainModelCISController|Common Resources used in CIS for adding new domain model --> Design CIS for Adding New Domain Model|1|AddDomainModelResources|AddDomainModelCISController|0|0
{90129887-7e75-468e-97fd-375d1b4b111c}|DomainModelListViewCISControllerToAuthoringToolCISCluster|Design CIS for Domain Model List View --> Authoring Tool CIS Cluster|1|DomainModelListViewCISController|AuthoringToolCISCluster|0|0
{21a33df6-e6ff-455b-993e-41dd46415392}|DomainModelListViewRegionCISToDomainModelListViewCISController|Domain Model List View will have a single region --> Design CIS for Domain Model List View|1|DomainModelListViewRegionCIS|DomainModelListViewCISController|0|0
{58c94638-1513-4f70-9ac3-e9817eac7f66}|DomainModelListViewResourcesToDomainModelListViewCISController|Common Resources used in CIS for showing Domain model list --> Design CIS for Domain Model List View|1|DomainModelListViewResources|DomainModelListViewCISController|0|0
{f6c0efd7-dcfd-4db2-a5f2-34848e05da54}|PredictivePatternClusterToUlyssesProvidedOverlayAuthoringTool|Authoring Tool Predictive Pattern Cluster --> Ulysses Provided Overlay Authoring Tool|1|PredictivePatternCluster|UlyssesProvidedOverlayAuthoringTool|0|0
{14b7ebbc-6b44-48cc-a86e-9384beeef581}|PlatformDetailsToReadConfigFile|Platform Details --> Read Config File|1|PlatformDetails|ReadConfigFile|0|0
{49e0efd0-5250-4fc9-9fee-17446b89b19d}|PlatformBasePathToPlatformDetails|Platform Base Path --> Platform Details|1|PlatformBasePath|PlatformDetails|0|0
{2b2fc76a-f97b-4f28-a2a0-408d7b2015b2}|ReadConfigFileToLoadModel|Read Config File --> Load Model|1|ReadConfigFile|LoadModel|1|0
{3059a8b6-4416-494e-b698-71fd26260c98}|LoadModelToSetModelAsDefault|Load Model --> Set Model As Default|1|LoadModel|SetModelAsDefault|1|0
{3993f2fb-06c9-441c-8406-1479c098a8aa}|GetRootNodeToProvideRootNodeToAuthoringToolUI|Get Root Node --> Provide Root Node To Authoring Tool U I|1|GetRootNode|ProvideRootNodeToAuthoringToolUI|0|0
{65651084-833c-4f34-9a71-1333b6702351}|ModelContextToLoadModel|Model Context --> Load Model|1|ModelContext|LoadModel|0|0
{fe9d6c1e-98b8-436c-a64f-736e344e093d}|ModelContentToModelContext|Model Content --> Model Context|1|ModelContent|ModelContext|0|0
{ec671ad5-20ab-46d7-bf37-e1cb170ce189}|SaveModelToLoadSelectedDomainModelForAuthoring|Save Model --> Load Selected Domain Model for Authoring|1|SaveModel|LoadSelectedDomainModelForAuthoring|0|0
{dc4b0630-6a66-47c8-9302-5eb0876f11a0}|DomainModelFileToAddNode|Domain Model File --> Add Node|0|DomainModelFile|AddNode|0|0
{d4f74234-2f11-4cfe-a2bb-f59850a20b3f}|DomainModelFileToEditNode|Domain Model File --> Edit Node|0|DomainModelFile|EditNode|0|0
{c3cf5948-196a-45ae-bb84-567769d8b678}|DomainModelFileToDeleteNode|Domain Model File --> Delete Node|0|DomainModelFile|DeleteNode|0|0
{9b6d1fa4-06cd-49f0-bf22-55fa418a0589}|DomainModelFileToAddRole|Domain Model File --> Add Role|0|DomainModelFile|AddRole|0|0
{8d25831a-2fee-46a2-a80b-74ee46ead4f8}|DomainModelFileToEditRole|Domain Model File --> Edit Role|0|DomainModelFile|EditRole|0|0
{84bad678-3242-4e2e-b65d-1df2ab566398}|DomainModelFileToDeleteRole|Domain Model File --> Delete Role|0|DomainModelFile|DeleteRole|0|0
{0fa3c57c-98ff-491e-84b9-ab0402dda23b}|DomainModelFileToAddReference|Domain Model File --> Add Reference|0|DomainModelFile|AddReference|0|0
{ec6c11af-577d-4e36-bd5d-4c2e3a27206f}|DomainModelFileToEditReference|Domain Model File --> Edit Reference|0|DomainModelFile|EditReference|0|0
{88acd380-0ae6-420e-a7ec-239965464f47}|DomainModelFileToDeleteReference|Domain Model File --> Delete Reference|0|DomainModelFile|DeleteReference|0|0
{90c903ba-8897-4513-844d-4b26156b68cc}|DomainModelFileToAddDiscussion|Domain Model File --> Add Discussion|0|DomainModelFile|AddDiscussion|0|0
{d20be80c-819c-4609-804b-cd637e13fea9}|DomainModelFileToReplyDiscussion|Domain Model File --> Reply Discussion|0|DomainModelFile|ReplyDiscussion|0|0
{8be3d517-6336-448d-aa9c-b3f5eef082ba}|DomainModelFileToDeleteDiscussion|Domain Model File --> Delete Discussion|0|DomainModelFile|DeleteDiscussion|0|0
{707b5d9e-8ddd-4cb4-bff4-d329da051606}|DomainModelFileToMoveNode|Domain Model File --> Move Node|0|DomainModelFile|MoveNode|0|0
{06e0bf84-2d47-4b74-bda1-eafeff384d4e}|DomainModelFileToAddLink|Domain Model File --> Add Link|0|DomainModelFile|AddLink|0|0
{dbc11f26-f3ba-4cee-a399-deacd72e2b79}|DomainModelFileToEditLink|Domain Model File --> Edit Link|0|DomainModelFile|EditLink|0|0
{9d033d70-ecd0-4672-8c84-8ed9a2258195}|DomainModelFileToDeleteLink|Domain Model File --> Delete Link|0|DomainModelFile|DeleteLink|0|0
{cd822d3c-ffb1-4b4a-807c-63dccac2d054}|ReadConfigForUpdateToLoadModelForUpdate|Read Config For Update --> Load Model For Update|1|ReadConfigForUpdate|LoadModelForUpdate|1|0
{e74476ea-24c5-4d1c-8555-6776d6e4f032}|LoadModelForUpdateToAddNodeInModel|Load Model For Update --> Add Node In Model|1|LoadModelForUpdate|AddNodeInModel|1|0
{d366bb25-3b2a-4aec-8117-6c606785ae69}|AddNodeInModelToSaveModelAfterUpdate|Add Node In Model --> Save Model After Update|1|AddNodeInModel|SaveModelAfterUpdate|1|0
{b05203d3-6de6-4586-bf25-adcb18abb75f}|SaveModelAfterUpdateToUpdateModel|Save Model After Update --> Manage Domain Model|1|SaveModelAfterUpdate|UpdateModel|1|0
{ac259aff-29c7-45d5-af54-5567378fa5ef}|EditNodeInModelToSaveModelAfterUpdate|Edit Node In Model --> Save Model After Update|1|EditNodeInModel|SaveModelAfterUpdate|1|0
{8a0287cd-3bc0-4557-a8c4-dcccdbdd0ec3}|LoadModelForUpdateToEditNodeInModel|Load Model For Update --> Edit Node In Model|0|LoadModelForUpdate|EditNodeInModel|1|0
{9ebbf7a6-0329-4536-a7c3-7dc630d72812}|DeleteNodeInModelToSaveModelAfterUpdate|Delete Node In Model --> Save Model After Update|1|DeleteNodeInModel|SaveModelAfterUpdate|1|0
{e7644b5d-d7c7-4ba9-9720-4afa1806f049}|AddRoleInModelToSaveModelAfterUpdate|Add Role In Model --> Save Model After Update|1|AddRoleInModel|SaveModelAfterUpdate|1|0
{8fbacbef-93a2-437c-aba2-17f7f7e2f075}|EditRoleInModelToSaveModelAfterUpdate|Edit Role In Model --> Save Model After Update|1|EditRoleInModel|SaveModelAfterUpdate|1|0
{1402399e-11a8-4770-9249-a6dee3b5a004}|DeleteRoleInModelToSaveModelAfterUpdate|Delete Role In Model --> Save Model After Update|1|DeleteRoleInModel|SaveModelAfterUpdate|1|0
{f6cf3cdd-9365-4208-8495-7c84eb14270f}|AddReferenceInModelToSaveModelAfterUpdate|Add Reference In Model --> Save Model After Update|1|AddReferenceInModel|SaveModelAfterUpdate|1|0
{48369bb2-1584-45b0-9c90-46be1102b710}|EditReferenceInModelToSaveModelAfterUpdate|Edit Reference In Model --> Save Model After Update|1|EditReferenceInModel|SaveModelAfterUpdate|1|0
{0ce0f815-c283-47d3-a817-3698722089dd}|DeleteReferenceInModelToSaveModelAfterUpdate|Delete Reference In Model --> Save Model After Update|1|DeleteReferenceInModel|SaveModelAfterUpdate|1|0
{86c4a43b-a86c-4381-8300-adf5c9dbcf5a}|AddDiscussionInModelToSaveModelAfterUpdate|Add Discussion In Model --> Save Model After Update|1|AddDiscussionInModel|SaveModelAfterUpdate|1|0
{b30ae33c-3265-4363-8e4d-ce04e47e0556}|ReplyDiscussionInModelToSaveModelAfterUpdate|Reply Discussion In Model --> Save Model After Update|1|ReplyDiscussionInModel|SaveModelAfterUpdate|1|0
{d3935595-909d-4525-86b8-e9cd478ef928}|DeleteDiscussionInModelToSaveModelAfterUpdate|Delete Discussion In Model --> Save Model After Update|1|DeleteDiscussionInModel|SaveModelAfterUpdate|1|0
{b8b74365-9db8-44fa-ac61-61834adadb8d}|MoveNodeInModelToSaveModelAfterUpdate|Move Node In Model --> Save Model After Update|1|MoveNodeInModel|SaveModelAfterUpdate|1|0
{525250cd-4add-4016-ab60-94bff025418a}|AddLinkInModelToSaveModelAfterUpdate|Add Link In Model --> Save Model After Update|1|AddLinkInModel|SaveModelAfterUpdate|1|0
{4592be02-82b0-4ddc-9d26-cf3b3e9dc550}|EditLinkInModelToSaveModelAfterUpdate|Edit Link In Model --> Save Model After Update|1|EditLinkInModel|SaveModelAfterUpdate|1|0
